Timestamp,Emotion
2024-10-13 22:58:39,neutral
2024-10-13 22:58:39,happy
2024-10-13 22:58:40,neutral
2024-10-13 22:58:40,neutral
2024-10-13 22:58:40,neutral
2024-10-13 22:58:40,neutral
2024-10-13 22:58:40,neutral
2024-10-13 22:58:40,neutral
2024-10-13 22:58:41,neutral
2024-10-13 22:58:41,neutral
2024-10-13 22:58:41,neutral
2024-10-13 22:58:41,neutral
2024-10-13 22:58:41,neutral
2024-10-13 22:58:41,neutral
2024-10-13 22:58:42,neutral
2024-10-13 22:58:42,neutral
2024-10-13 22:58:42,neutral
2024-10-13 22:58:42,neutral
2024-10-13 22:58:42,neutral
2024-10-13 22:58:42,happy
2024-10-13 22:58:42,happy
2024-10-13 22:58:42,happy
2024-10-13 22:58:43,happy
2024-10-13 22:58:43,happy
2024-10-13 22:58:43,happy
2024-10-13 22:58:43,neutral
2024-10-13 22:58:43,happy
2024-10-13 22:58:43,happy
2024-10-13 22:58:44,happy
2024-10-13 22:58:44,happy
2024-10-13 22:58:44,happy
2024-10-13 22:58:44,happy
2024-10-13 22:58:44,happy
2024-10-13 22:58:44,happy
2024-10-13 22:58:44,happy
2024-10-13 22:58:44,happy
2024-10-13 22:58:45,happy
2024-10-13 22:58:45,happy
2024-10-13 22:58:45,happy
2024-10-13 22:58:45,happy
2024-10-13 22:58:45,happy
2024-10-13 22:58:45,happy
2024-10-13 22:58:45,happy
2024-10-13 22:58:45,happy
2024-10-13 22:58:46,happy
2024-10-13 22:58:46,happy
2024-10-13 22:58:46,happy
2024-10-13 22:58:46,happy
2024-10-13 22:58:46,happy
2024-10-13 22:58:47,happy
2024-10-13 22:58:47,happy
2024-10-13 22:58:47,happy
2024-10-13 22:58:47,happy
2024-10-13 22:58:47,happy
2024-10-13 22:58:47,happy
2024-10-13 22:58:47,happy
2024-10-13 22:58:48,happy
2024-10-13 22:58:48,happy
2024-10-13 22:58:48,happy
2024-10-13 22:58:48,happy
2024-10-13 22:58:48,happy
2024-10-13 22:58:48,happy
2024-10-13 22:58:48,happy
2024-10-13 22:58:48,happy
2024-10-13 22:58:48,happy
2024-10-13 22:58:49,happy
2024-10-13 22:58:49,happy
2024-10-13 22:58:49,happy
2024-10-13 22:58:49,happy
2024-10-13 22:58:49,happy
2024-10-13 22:58:49,happy
2024-10-13 22:58:49,happy
2024-10-13 22:58:49,happy
2024-10-13 22:58:49,happy
2024-10-13 22:58:50,happy
2024-10-13 22:58:50,happy
2024-10-13 22:58:50,happy
2024-10-13 22:58:50,happy
2024-10-13 22:58:50,happy
2024-10-13 22:58:50,happy
2024-10-13 22:58:50,happy
2024-10-13 22:58:51,happy
2024-10-13 22:58:51,happy
2024-10-13 22:58:51,happy
2024-10-13 22:58:51,happy
2024-10-13 22:58:51,happy
2024-10-13 22:58:51,happy
2024-10-13 22:58:52,happy
2024-10-13 22:58:52,happy
2024-10-13 22:58:52,happy
2024-10-13 22:58:52,happy
2024-10-13 22:58:52,happy
2024-10-13 22:58:52,happy
2024-10-13 22:58:53,happy
2024-10-13 22:58:53,happy
2024-10-13 22:58:53,happy
2024-10-13 22:58:53,happy
2024-10-13 22:58:53,happy
2024-10-13 22:58:53,happy
2024-10-13 22:58:53,happy
2024-10-13 22:58:54,happy
2024-10-13 22:58:54,happy
2024-10-13 22:58:54,happy
2024-10-13 22:58:54,happy
2024-10-13 22:58:54,happy
2024-10-13 22:58:54,happy
2024-10-13 22:58:55,happy
2024-10-13 22:58:55,happy
2024-10-13 22:58:55,happy
2024-10-13 22:58:55,happy
2024-10-13 22:58:55,happy
2024-10-13 22:58:55,happy
2024-10-13 22:58:55,happy
2024-10-13 22:58:56,happy
2024-10-13 22:58:56,happy
2024-10-13 22:58:56,happy
2024-10-13 22:58:56,happy
2024-10-13 22:58:56,happy
2024-10-13 22:58:56,happy
2024-10-13 22:58:57,happy
2024-10-13 22:58:57,happy
2024-10-13 22:58:57,happy
2024-10-13 22:58:57,happy
2024-10-13 22:58:57,happy
2024-10-13 22:58:57,happy
2024-10-13 22:58:57,happy
2024-10-13 22:58:58,happy
2024-10-13 22:58:58,happy
2024-10-13 22:58:58,happy
2024-10-13 22:58:58,happy
2024-10-13 22:58:58,happy
2024-10-13 22:58:58,happy
2024-10-13 22:58:58,happy
2024-10-13 22:58:59,happy
2024-10-13 22:58:59,happy
2024-10-13 22:58:59,happy
2024-10-13 22:58:59,happy
2024-10-13 22:58:59,neutral
2024-10-13 22:58:59,happy
2024-10-13 22:58:59,neutral
2024-10-13 22:59:00,happy
2024-10-13 22:59:00,happy
2024-10-13 22:59:00,happy
2024-10-13 22:59:00,happy
2024-10-13 22:59:00,happy
2024-10-13 22:59:00,happy
2024-10-13 22:59:00,happy
2024-10-13 22:59:00,happy
2024-10-13 22:59:01,happy
2024-10-13 22:59:01,happy
2024-10-13 22:59:01,happy
2024-10-13 22:59:01,happy
2024-10-13 22:59:01,happy
2024-10-13 22:59:01,happy
2024-10-13 22:59:02,happy
2024-10-13 22:59:02,happy
2024-10-13 22:59:02,happy
2024-10-13 22:59:02,happy
2024-10-13 22:59:02,happy
2024-10-13 22:59:02,neutral
2024-10-13 22:59:03,neutral
2024-10-13 22:59:03,neutral
2024-10-13 22:59:03,neutral
2024-10-13 22:59:03,neutral
2024-10-13 22:59:03,neutral
2024-10-13 22:59:03,neutral
2024-10-13 22:59:03,neutral
2024-10-13 22:59:03,neutral
2024-10-13 22:59:04,neutral
2024-10-13 22:59:04,neutral
2024-10-13 22:59:04,neutral
2024-10-13 22:59:04,neutral
2024-10-13 22:59:04,neutral
2024-10-13 22:59:04,neutral
2024-10-13 22:59:04,neutral
2024-10-13 22:59:04,neutral
2024-10-13 22:59:05,neutral
2024-10-13 22:59:05,neutral
2024-10-13 22:59:05,neutral
2024-10-13 22:59:05,neutral
2024-10-13 22:59:05,neutral
2024-10-13 22:59:05,neutral
2024-10-13 22:59:05,neutral
2024-10-13 22:59:05,neutral
2024-10-13 22:59:05,neutral
2024-10-13 22:59:05,neutral
2024-10-13 22:59:05,neutral
2024-10-13 22:59:06,neutral
2024-10-13 22:59:06,neutral
2024-10-13 22:59:06,neutral
2024-10-13 22:59:06,neutral
2024-10-13 22:59:06,neutral
2024-10-13 22:59:06,neutral
2024-10-13 22:59:06,neutral
2024-10-13 22:59:07,neutral
2024-10-13 22:59:07,neutral
2024-10-13 22:59:07,neutral
2024-10-13 22:59:07,happy
2024-10-13 22:59:07,happy
2024-10-13 22:59:07,happy
2024-10-13 22:59:07,happy
2024-10-13 22:59:07,happy
2024-10-13 22:59:07,happy
2024-10-13 22:59:08,happy
2024-10-13 22:59:08,neutral
2024-10-13 22:59:08,neutral
2024-10-13 22:59:08,neutral
2024-10-13 22:59:08,neutral
2024-10-13 22:59:08,neutral
2024-10-13 22:59:08,neutral
2024-10-13 22:59:08,neutral
2024-10-13 22:59:08,neutral
2024-10-13 22:59:09,neutral
2024-10-13 22:59:09,neutral
2024-10-13 22:59:09,neutral
2024-10-13 22:59:09,neutral
2024-10-13 22:59:09,neutral
2024-10-13 22:59:09,neutral
2024-10-13 22:59:09,fear
2024-10-13 22:59:09,fear
2024-10-13 22:59:09,fear
2024-10-13 22:59:09,fear
2024-10-13 22:59:10,fear
2024-10-13 22:59:10,fear
2024-10-13 22:59:10,fear
2024-10-13 22:59:10,fear
2024-10-13 22:59:10,fear
2024-10-13 22:59:10,fear
2024-10-13 22:59:10,fear
2024-10-13 22:59:10,fear
2024-10-13 22:59:10,neutral
2024-10-13 22:59:10,fear
2024-10-13 22:59:10,fear
2024-10-13 22:59:10,fear
2024-10-13 22:59:11,fear
2024-10-13 22:59:11,fear
2024-10-13 22:59:11,neutral
2024-10-13 22:59:11,neutral
2024-10-13 22:59:11,neutral
2024-10-13 22:59:11,fear
2024-10-13 22:59:11,fear
2024-10-13 22:59:11,fear
2024-10-13 22:59:11,fear
2024-10-13 22:59:11,neutral
2024-10-13 22:59:11,neutral
2024-10-13 22:59:11,neutral
2024-10-13 22:59:11,neutral
2024-10-13 22:59:11,neutral
2024-10-13 22:59:12,neutral
2024-10-13 22:59:12,neutral
2024-10-13 22:59:12,neutral
2024-10-13 22:59:12,neutral
2024-10-13 22:59:12,neutral
2024-10-13 22:59:12,fear
2024-10-13 22:59:12,neutral
2024-10-13 22:59:12,fear
2024-10-13 22:59:13,neutral
2024-10-13 22:59:13,neutral
2024-10-13 22:59:13,neutral
2024-10-13 22:59:13,neutral
2024-10-13 22:59:13,neutral
2024-10-13 22:59:13,neutral
2024-10-13 22:59:13,neutral
2024-10-13 22:59:13,neutral
2024-10-13 22:59:13,neutral
2024-10-13 22:59:13,neutral
2024-10-13 22:59:14,neutral
2024-10-13 22:59:14,neutral
2024-10-13 22:59:14,neutral
2024-10-13 22:59:14,sad
2024-10-13 22:59:14,neutral
2024-10-13 22:59:14,neutral
2024-10-13 22:59:14,neutral
2024-10-13 22:59:14,neutral
2024-10-13 22:59:14,neutral
2024-10-13 22:59:15,neutral
2024-10-13 22:59:15,neutral
2024-10-13 22:59:15,neutral
2024-10-13 22:59:15,neutral
2024-10-13 22:59:15,neutral
2024-10-13 22:59:15,neutral
2024-10-13 22:59:16,neutral
2024-10-13 22:59:16,neutral
2024-10-13 22:59:16,neutral
2024-10-13 22:59:16,neutral
2024-10-13 22:59:16,neutral
2024-10-13 22:59:16,neutral
2024-10-13 22:59:16,neutral
2024-10-13 22:59:17,neutral
2024-10-13 22:59:17,neutral
2024-10-13 22:59:17,neutral
2024-10-13 22:59:17,neutral
2024-10-13 22:59:17,neutral
2024-10-13 22:59:17,neutral
2024-10-13 22:59:18,neutral
2024-10-13 22:59:18,neutral
2024-10-13 22:59:18,neutral
2024-10-13 22:59:18,neutral
2024-10-13 22:59:18,neutral
2024-10-13 22:59:18,neutral
2024-10-13 22:59:18,neutral
2024-10-13 22:59:18,sad
2024-10-13 22:59:18,neutral
2024-10-13 22:59:19,neutral
2024-10-13 22:59:19,neutral
2024-10-13 22:59:19,neutral
2024-10-13 22:59:19,neutral
2024-10-13 22:59:19,neutral
2024-10-13 22:59:19,neutral
2024-10-13 22:59:19,neutral
2024-10-13 22:59:19,neutral
2024-10-13 22:59:20,neutral
2024-10-13 22:59:20,neutral
2024-10-13 22:59:20,sad
2024-10-13 22:59:20,neutral
2024-10-13 22:59:20,sad
2024-10-13 22:59:20,sad
2024-10-13 22:59:20,sad
2024-10-13 22:59:20,sad
2024-10-13 22:59:20,neutral
2024-10-13 22:59:20,neutral
2024-10-13 22:59:20,neutral
2024-10-13 22:59:20,neutral
2024-10-13 22:59:20,neutral
2024-10-13 22:59:21,neutral
2024-10-13 22:59:21,neutral
2024-10-13 22:59:21,neutral
2024-10-13 22:59:21,neutral
2024-10-13 22:59:21,neutral
2024-10-13 22:59:21,neutral
2024-10-13 22:59:21,neutral
2024-10-13 22:59:21,neutral
2024-10-13 22:59:21,neutral
2024-10-13 22:59:22,neutral
2024-10-13 22:59:22,neutral
2024-10-13 22:59:22,neutral
2024-10-13 22:59:22,neutral
2024-10-13 22:59:22,neutral
2024-10-13 22:59:22,neutral
2024-10-13 22:59:22,neutral
2024-10-13 22:59:22,neutral
2024-10-13 22:59:23,neutral
2024-10-13 22:59:23,neutral
2024-10-13 22:59:23,neutral
2024-10-13 22:59:23,neutral
2024-10-13 22:59:23,neutral
2024-10-13 22:59:24,neutral
2024-10-13 22:59:24,neutral
2024-10-13 22:59:24,neutral
2024-10-13 22:59:24,neutral
2024-10-13 22:59:24,neutral
2024-10-13 22:59:24,neutral
2024-10-13 22:59:24,neutral
2024-10-13 22:59:24,neutral
2024-10-13 22:59:25,neutral
2024-10-13 22:59:25,neutral
2024-10-13 22:59:25,neutral
2024-10-13 22:59:25,neutral
2024-10-13 22:59:25,neutral
2024-10-13 22:59:25,neutral
2024-10-13 22:59:25,neutral
2024-10-13 22:59:25,sad
2024-10-13 22:59:25,sad
2024-10-13 22:59:25,neutral
2024-10-13 22:59:25,neutral
2024-10-13 22:59:25,neutral
2024-10-13 22:59:26,neutral
2024-10-13 22:59:26,neutral
2024-10-13 22:59:26,neutral
2024-10-13 22:59:26,neutral
2024-10-13 22:59:26,neutral
2024-10-13 22:59:26,neutral
2024-10-13 22:59:26,neutral
2024-10-13 22:59:26,neutral
2024-10-13 22:59:26,neutral
2024-10-13 22:59:26,neutral
2024-10-13 22:59:27,neutral
2024-10-13 22:59:27,neutral
2024-10-13 22:59:27,neutral
2024-10-13 22:59:27,neutral
2024-10-13 22:59:27,neutral
2024-10-13 22:59:27,neutral
2024-10-13 22:59:27,neutral
2024-10-13 22:59:27,neutral
2024-10-13 22:59:27,neutral
2024-10-13 22:59:27,neutral
2024-10-13 22:59:27,neutral
2024-10-13 22:59:28,neutral
2024-10-13 22:59:28,neutral
2024-10-13 22:59:28,neutral
2024-10-13 22:59:28,neutral
2024-10-13 22:59:28,neutral
2024-10-13 22:59:28,neutral
2024-10-13 22:59:28,neutral
2024-10-13 22:59:28,neutral
2024-10-13 22:59:28,neutral
2024-10-13 22:59:29,neutral
2024-10-13 22:59:29,neutral
2024-10-13 22:59:29,neutral
2024-10-13 22:59:29,neutral
2024-10-13 22:59:29,neutral
2024-10-13 22:59:29,neutral
2024-10-13 22:59:29,neutral
2024-10-13 22:59:30,neutral
2024-10-13 22:59:30,neutral
2024-10-13 22:59:30,neutral
2024-10-13 22:59:30,neutral
2024-10-13 22:59:30,neutral
2024-10-13 22:59:30,neutral
2024-10-13 22:59:30,neutral
2024-10-13 22:59:31,neutral
2024-10-13 22:59:31,neutral
2024-10-13 22:59:31,neutral
2024-10-13 22:59:31,neutral
2024-10-13 22:59:31,neutral
2024-10-13 22:59:31,neutral
2024-10-13 22:59:31,neutral
2024-10-13 22:59:32,neutral
2024-10-13 22:59:32,neutral
2024-10-13 22:59:32,neutral
2024-10-13 22:59:32,neutral
2024-10-13 22:59:32,neutral
2024-10-13 22:59:32,neutral
2024-10-13 22:59:33,neutral
2024-10-13 22:59:33,neutral
2024-10-13 22:59:33,neutral
2024-10-13 22:59:33,neutral
2024-10-13 22:59:33,neutral
2024-10-13 22:59:33,neutral
2024-10-13 22:59:33,neutral
2024-10-13 22:59:33,neutral
2024-10-13 22:59:33,sad
2024-10-13 22:59:33,sad
2024-10-13 22:59:33,sad
2024-10-13 22:59:34,sad
2024-10-13 22:59:34,sad
2024-10-13 22:59:34,sad
2024-10-13 22:59:34,sad
2024-10-13 22:59:34,sad
2024-10-13 22:59:34,sad
2024-10-13 22:59:34,sad
2024-10-13 22:59:34,sad
2024-10-13 22:59:34,neutral
2024-10-13 22:59:34,neutral
2024-10-13 22:59:34,neutral
2024-10-13 22:59:35,neutral
2024-10-13 22:59:35,neutral
2024-10-13 22:59:35,neutral
2024-10-13 22:59:35,neutral
2024-10-13 22:59:35,neutral
2024-10-13 22:59:35,neutral
2024-10-13 22:59:35,neutral
2024-10-13 22:59:35,neutral
2024-10-13 22:59:36,neutral
2024-10-13 22:59:36,neutral
2024-10-13 22:59:36,neutral
2024-10-13 22:59:36,neutral
2024-10-13 22:59:36,neutral
2024-10-13 22:59:36,neutral
2024-10-13 22:59:36,angry
2024-10-13 22:59:36,neutral
2024-10-13 22:59:36,fear
2024-10-13 22:59:36,fear
2024-10-13 22:59:36,neutral
2024-10-13 22:59:36,neutral
2024-10-13 22:59:37,neutral
2024-10-13 22:59:37,neutral
2024-10-13 22:59:37,neutral
2024-10-13 22:59:37,neutral
2024-10-13 22:59:37,neutral
2024-10-13 22:59:37,neutral
2024-10-13 22:59:37,neutral
2024-10-13 22:59:37,neutral
2024-10-13 22:59:37,neutral
2024-10-13 22:59:37,neutral
2024-10-13 22:59:37,neutral
2024-10-13 22:59:37,neutral
2024-10-13 22:59:38,neutral
2024-10-13 22:59:38,neutral
2024-10-13 22:59:38,neutral
2024-10-13 22:59:38,neutral
2024-10-13 22:59:38,neutral
2024-10-13 22:59:38,neutral
2024-10-13 22:59:38,neutral
2024-10-13 22:59:38,neutral
2024-10-13 22:59:38,neutral
2024-10-13 22:59:38,neutral
2024-10-13 22:59:38,neutral
2024-10-13 22:59:38,neutral
2024-10-13 22:59:38,neutral
2024-10-13 22:59:39,neutral
2024-10-13 22:59:39,neutral
2024-10-13 22:59:39,neutral
2024-10-13 22:59:39,neutral
2024-10-13 22:59:39,neutral
2024-10-13 22:59:39,neutral
2024-10-13 22:59:39,neutral
2024-10-13 22:59:39,neutral
2024-10-13 22:59:39,neutral
2024-10-13 22:59:39,neutral
2024-10-13 22:59:39,neutral
2024-10-13 22:59:39,neutral
2024-10-13 22:59:39,neutral
2024-10-13 22:59:40,neutral
2024-10-13 22:59:40,neutral
2024-10-13 22:59:40,neutral
2024-10-13 22:59:40,neutral
2024-10-13 22:59:40,neutral
2024-10-13 22:59:40,neutral
2024-10-13 22:59:40,neutral
2024-10-13 22:59:40,neutral
2024-10-13 22:59:40,neutral
2024-10-13 22:59:40,neutral
2024-10-13 22:59:40,neutral
2024-10-13 22:59:40,neutral
2024-10-13 22:59:41,neutral
2024-10-13 22:59:41,neutral
2024-10-13 22:59:41,neutral
2024-10-13 22:59:41,neutral
2024-10-13 22:59:41,neutral
2024-10-13 22:59:41,neutral
2024-10-13 22:59:41,neutral
2024-10-13 22:59:41,neutral
2024-10-13 22:59:41,neutral
2024-10-13 22:59:41,neutral
2024-10-13 22:59:41,fear
2024-10-13 22:59:41,neutral
2024-10-13 22:59:42,neutral
2024-10-13 22:59:42,neutral
2024-10-13 22:59:42,neutral
2024-10-13 22:59:42,neutral
2024-10-13 22:59:42,neutral
2024-10-13 22:59:42,sad
2024-10-13 22:59:42,sad
2024-10-13 22:59:42,fear
2024-10-13 22:59:42,sad
2024-10-13 22:59:42,fear
2024-10-13 22:59:42,fear
2024-10-13 22:59:42,angry
2024-10-13 22:59:43,fear
2024-10-13 22:59:43,fear
2024-10-13 22:59:43,fear
2024-10-13 22:59:43,angry
2024-10-13 22:59:43,angry
2024-10-13 22:59:43,surprise
2024-10-13 22:59:43,surprise
2024-10-13 22:59:43,surprise
2024-10-13 22:59:43,surprise
2024-10-13 22:59:43,fear
2024-10-13 22:59:43,fear
2024-10-13 22:59:43,fear
2024-10-13 22:59:44,neutral
2024-10-13 22:59:44,fear
2024-10-13 22:59:44,fear
2024-10-13 22:59:44,sad
2024-10-13 22:59:44,sad
2024-10-13 22:59:44,fear
2024-10-13 22:59:44,sad
2024-10-13 22:59:44,sad
2024-10-13 22:59:44,fear
2024-10-13 22:59:44,fear
2024-10-13 22:59:44,fear
2024-10-13 22:59:45,sad
2024-10-13 22:59:45,sad
2024-10-13 22:59:45,neutral
2024-10-13 22:59:45,neutral
2024-10-13 22:59:45,neutral
2024-10-13 22:59:45,neutral
2024-10-13 22:59:45,neutral
2024-10-13 22:59:45,sad
2024-10-13 22:59:45,neutral
2024-10-13 22:59:45,neutral
2024-10-13 22:59:45,neutral
2024-10-13 22:59:45,neutral
2024-10-13 22:59:46,neutral
2024-10-13 22:59:46,fear
2024-10-13 22:59:46,neutral
2024-10-13 22:59:46,fear
2024-10-13 22:59:46,neutral
2024-10-13 22:59:46,neutral
2024-10-13 22:59:46,neutral
2024-10-13 22:59:46,neutral
2024-10-13 22:59:46,neutral
2024-10-13 22:59:46,neutral
2024-10-13 22:59:46,neutral
2024-10-13 22:59:46,neutral
2024-10-13 22:59:46,neutral
2024-10-13 22:59:47,angry
2024-10-13 22:59:47,neutral
2024-10-13 22:59:47,neutral
2024-10-13 22:59:47,neutral
2024-10-13 22:59:47,neutral
2024-10-13 22:59:47,fear
2024-10-13 22:59:47,fear
2024-10-13 22:59:47,sad
2024-10-13 22:59:47,fear
2024-10-13 22:59:47,fear
2024-10-13 22:59:47,fear
2024-10-13 22:59:47,happy
2024-10-13 22:59:48,happy
2024-10-13 22:59:48,happy
2024-10-13 22:59:48,happy
2024-10-13 22:59:48,happy
2024-10-13 22:59:48,fear
2024-10-13 22:59:48,fear
2024-10-13 22:59:48,neutral
2024-10-13 22:59:48,sad
2024-10-13 22:59:48,neutral
2024-10-13 22:59:48,sad
2024-10-13 22:59:48,neutral
2024-10-13 22:59:48,neutral
2024-10-13 22:59:48,neutral
2024-10-13 22:59:49,neutral
2024-10-13 22:59:49,fear
2024-10-13 22:59:49,fear
2024-10-13 22:59:49,fear
2024-10-13 22:59:49,neutral
2024-10-13 22:59:49,surprise
2024-10-13 22:59:49,neutral
2024-10-13 22:59:49,surprise
2024-10-13 22:59:49,neutral
2024-10-13 22:59:49,fear
2024-10-13 22:59:49,fear
2024-10-13 22:59:50,fear
2024-10-13 22:59:50,fear
2024-10-13 22:59:50,neutral
2024-10-13 22:59:50,neutral
2024-10-13 22:59:50,fear
2024-10-13 22:59:50,fear
2024-10-13 22:59:50,fear
2024-10-13 22:59:50,fear
2024-10-13 22:59:50,fear
2024-10-13 22:59:50,neutral
2024-10-13 22:59:50,surprise
2024-10-13 22:59:50,fear
2024-10-13 22:59:51,fear
2024-10-13 22:59:51,fear
2024-10-13 22:59:51,fear
2024-10-13 22:59:51,fear
2024-10-13 22:59:51,surprise
2024-10-13 22:59:51,fear
2024-10-13 22:59:51,fear
2024-10-13 22:59:51,fear
2024-10-13 22:59:51,fear
2024-10-13 22:59:51,neutral
2024-10-13 22:59:51,neutral
2024-10-13 22:59:51,surprise
2024-10-13 22:59:52,neutral
2024-10-13 22:59:52,fear
2024-10-13 22:59:52,neutral
2024-10-13 22:59:52,fear
2024-10-13 22:59:52,neutral
2024-10-13 22:59:52,fear
2024-10-13 22:59:52,fear
2024-10-13 22:59:52,neutral
2024-10-13 22:59:52,fear
2024-10-13 22:59:52,neutral
2024-10-13 22:59:52,neutral
2024-10-13 22:59:52,neutral
2024-10-13 22:59:53,neutral
2024-10-13 22:59:53,neutral
2024-10-13 22:59:53,neutral
2024-10-13 22:59:53,neutral
2024-10-13 22:59:53,neutral
2024-10-13 22:59:53,neutral
2024-10-13 22:59:53,neutral
2024-10-13 22:59:53,neutral
2024-10-13 22:59:53,neutral
2024-10-13 22:59:53,neutral
2024-10-13 22:59:53,neutral
2024-10-13 22:59:53,neutral
2024-10-13 22:59:53,neutral
2024-10-13 22:59:54,neutral
2024-10-13 22:59:54,neutral
2024-10-13 22:59:54,neutral
2024-10-13 22:59:54,neutral
2024-10-13 22:59:54,neutral
2024-10-13 22:59:54,neutral
2024-10-13 22:59:54,neutral
2024-10-13 22:59:54,angry
2024-10-13 22:59:54,happy
2024-10-13 22:59:54,happy
2024-10-13 22:59:55,happy
2024-10-13 22:59:55,neutral
2024-10-13 22:59:55,happy
2024-10-13 22:59:55,neutral
2024-10-13 22:59:55,neutral
2024-10-13 22:59:55,happy
2024-10-13 22:59:55,happy
2024-10-13 22:59:55,angry
2024-10-13 22:59:55,neutral
2024-10-13 22:59:55,fear
2024-10-13 22:59:55,neutral
2024-10-13 22:59:55,fear
2024-10-13 22:59:55,neutral
2024-10-13 22:59:56,neutral
2024-10-13 22:59:56,neutral
2024-10-13 22:59:56,neutral
2024-10-13 22:59:56,neutral
2024-10-13 22:59:56,neutral
2024-10-13 22:59:56,angry
2024-10-13 22:59:56,neutral
2024-10-13 22:59:56,neutral
2024-10-13 22:59:56,fear
2024-10-13 22:59:56,fear
2024-10-13 22:59:56,neutral
2024-10-13 22:59:57,fear
2024-10-13 22:59:57,fear
2024-10-13 22:59:57,fear
2024-10-13 22:59:57,fear
2024-10-13 22:59:57,fear
2024-10-13 22:59:57,fear
2024-10-13 22:59:57,fear
2024-10-13 22:59:57,angry
2024-10-13 22:59:57,fear
2024-10-13 22:59:57,angry
2024-10-13 22:59:57,angry
2024-10-13 22:59:58,sad
2024-10-13 22:59:58,sad
2024-10-13 22:59:58,sad
2024-10-13 22:59:58,sad
2024-10-13 22:59:58,angry
2024-10-13 22:59:58,angry
2024-10-13 22:59:58,angry
2024-10-13 22:59:58,angry
2024-10-13 22:59:58,fear
2024-10-13 22:59:58,fear
2024-10-13 22:59:58,fear
2024-10-13 22:59:58,fear
2024-10-13 22:59:59,fear
2024-10-13 22:59:59,fear
2024-10-13 22:59:59,fear
2024-10-13 22:59:59,fear
2024-10-13 22:59:59,angry
2024-10-13 22:59:59,angry
2024-10-13 22:59:59,sad
2024-10-13 22:59:59,surprise
2024-10-13 22:59:59,fear
2024-10-13 22:59:59,surprise
2024-10-13 22:59:59,surprise
2024-10-13 23:00:00,neutral
2024-10-13 23:00:00,neutral
2024-10-13 23:00:00,neutral
2024-10-13 23:00:00,neutral
2024-10-13 23:00:00,neutral
2024-10-13 23:00:00,neutral
2024-10-13 23:00:00,neutral
2024-10-13 23:00:00,neutral
2024-10-13 23:00:00,sad
2024-10-13 23:00:00,neutral
2024-10-13 23:00:00,sad
2024-10-13 23:00:00,sad
2024-10-13 23:00:00,sad
2024-10-13 23:00:01,sad
2024-10-13 23:00:01,sad
2024-10-13 23:00:01,sad
2024-10-13 23:00:01,sad
2024-10-13 23:00:01,sad
2024-10-13 23:00:01,sad
2024-10-13 23:00:01,sad
2024-10-13 23:00:01,sad
2024-10-13 23:00:01,sad
2024-10-13 23:00:01,sad
2024-10-13 23:00:01,sad
2024-10-13 23:00:01,sad
2024-10-13 23:00:02,sad
2024-10-13 23:00:02,sad
2024-10-13 23:00:02,sad
2024-10-13 23:00:02,sad
2024-10-13 23:00:02,sad
2024-10-13 23:00:02,sad
2024-10-13 23:00:02,sad
2024-10-13 23:00:02,sad
2024-10-13 23:00:02,sad
2024-10-13 23:00:02,sad
2024-10-13 23:00:02,sad
2024-10-13 23:00:02,sad
2024-10-13 23:00:03,sad
2024-10-13 23:00:03,sad
2024-10-13 23:00:03,sad
2024-10-13 23:00:03,sad
