Timestamp,Emotion
2024-10-13 22:31:15,neutral
2024-10-13 22:31:16,neutral
2024-10-13 22:31:16,neutral
2024-10-13 22:31:16,neutral
2024-10-13 22:31:16,neutral
2024-10-13 22:31:16,neutral
2024-10-13 22:31:16,neutral
2024-10-13 22:31:16,neutral
2024-10-13 22:31:16,neutral
2024-10-13 22:31:16,neutral
2024-10-13 22:31:16,neutral
2024-10-13 22:31:16,neutral
2024-10-13 22:31:16,neutral
2024-10-13 22:31:16,neutral
2024-10-13 22:31:17,neutral
2024-10-13 22:31:17,neutral
2024-10-13 22:31:17,neutral
2024-10-13 22:31:17,neutral
2024-10-13 22:31:17,neutral
2024-10-13 22:31:17,neutral
2024-10-13 22:31:17,neutral
2024-10-13 22:31:17,neutral
2024-10-13 22:31:17,neutral
2024-10-13 22:31:17,neutral
2024-10-13 22:31:17,neutral
2024-10-13 22:31:18,neutral
2024-10-13 22:31:18,neutral
2024-10-13 22:31:18,neutral
2024-10-13 22:31:18,neutral
2024-10-13 22:31:18,neutral
2024-10-13 22:31:18,neutral
2024-10-13 22:31:19,neutral
2024-10-13 22:31:19,surprise
2024-10-13 22:31:19,neutral
2024-10-13 22:31:19,neutral
2024-10-13 22:31:19,neutral
2024-10-13 22:31:19,neutral
2024-10-13 22:31:19,neutral
2024-10-13 22:31:20,neutral
2024-10-13 22:31:20,neutral
2024-10-13 22:31:20,neutral
2024-10-13 22:31:20,neutral
2024-10-13 22:31:20,neutral
2024-10-13 22:31:21,neutral
2024-10-13 22:31:21,neutral
2024-10-13 22:31:21,neutral
2024-10-13 22:31:21,neutral
2024-10-13 22:31:21,neutral
2024-10-13 22:31:21,neutral
2024-10-13 22:31:21,neutral
2024-10-13 22:31:22,neutral
2024-10-13 22:31:22,neutral
2024-10-13 22:31:22,neutral
2024-10-13 22:31:22,happy
2024-10-13 22:31:22,happy
2024-10-13 22:31:22,happy
2024-10-13 22:31:23,happy
2024-10-13 22:31:23,happy
2024-10-13 22:31:23,happy
2024-10-13 22:31:23,happy
2024-10-13 22:31:23,fear
2024-10-13 22:31:23,angry
2024-10-13 22:31:24,fear
2024-10-13 22:31:24,neutral
2024-10-13 22:31:24,fear
2024-10-13 22:31:24,fear
2024-10-13 22:31:24,fear
2024-10-13 22:31:24,fear
2024-10-13 22:31:24,fear
2024-10-13 22:31:25,neutral
2024-10-13 22:31:25,neutral
2024-10-13 22:31:25,neutral
2024-10-13 22:31:25,neutral
2024-10-13 22:31:25,neutral
2024-10-13 22:31:25,fear
2024-10-13 22:31:25,neutral
2024-10-13 22:31:25,fear
2024-10-13 22:31:26,fear
2024-10-13 22:31:26,neutral
2024-10-13 22:31:26,neutral
2024-10-13 22:31:26,neutral
2024-10-13 22:31:26,neutral
2024-10-13 22:31:26,neutral
2024-10-13 22:31:27,neutral
2024-10-13 22:31:27,sad
2024-10-13 22:31:27,angry
2024-10-13 22:31:27,sad
2024-10-13 22:31:27,sad
2024-10-13 22:31:27,sad
2024-10-13 22:31:27,sad
2024-10-13 22:31:27,sad
2024-10-13 22:31:27,sad
2024-10-13 22:31:27,angry
2024-10-13 22:31:28,angry
2024-10-13 22:31:28,angry
2024-10-13 22:31:28,neutral
2024-10-13 22:31:28,angry
2024-10-13 22:31:28,fear
2024-10-13 22:31:28,surprise
2024-10-13 22:31:29,surprise
2024-10-13 22:31:29,surprise
2024-10-13 22:31:29,surprise
2024-10-13 22:31:29,fear
2024-10-13 22:31:29,surprise
2024-10-13 22:31:29,surprise
2024-10-13 22:31:29,sad
2024-10-13 22:31:30,neutral
2024-10-13 22:31:30,sad
2024-10-13 22:31:30,neutral
2024-10-13 22:31:30,neutral
2024-10-13 22:31:30,neutral
2024-10-13 22:31:30,neutral
2024-10-13 22:31:31,surprise
2024-10-13 22:31:31,neutral
2024-10-13 22:31:31,neutral
2024-10-13 22:31:31,surprise
2024-10-13 22:31:31,surprise
2024-10-13 22:31:31,neutral
2024-10-13 22:31:32,neutral
2024-10-13 22:31:32,neutral
2024-10-13 22:31:32,neutral
2024-10-13 22:31:32,neutral
2024-10-13 22:31:32,surprise
2024-10-13 22:31:32,neutral
2024-10-13 22:31:32,fear
2024-10-13 22:31:33,surprise
2024-10-13 22:31:33,surprise
2024-10-13 22:31:33,neutral
2024-10-13 22:31:33,neutral
2024-10-13 22:31:33,neutral
2024-10-13 22:31:33,neutral
2024-10-13 22:31:34,angry
2024-10-13 22:31:34,angry
2024-10-13 22:31:34,neutral
2024-10-13 22:31:34,neutral
2024-10-13 22:31:34,neutral
2024-10-13 22:31:34,neutral
2024-10-13 22:31:35,neutral
2024-10-13 22:31:35,fear
2024-10-13 22:31:35,neutral
2024-10-13 22:31:35,neutral
2024-10-13 22:31:35,neutral
2024-10-13 22:31:35,fear
2024-10-13 22:31:35,fear
2024-10-13 22:31:36,neutral
2024-10-13 22:31:36,neutral
2024-10-13 22:31:36,neutral
2024-10-13 22:31:36,neutral
2024-10-13 22:31:36,fear
2024-10-13 22:31:36,neutral
2024-10-13 22:31:37,neutral
2024-10-13 22:31:37,neutral
2024-10-13 22:31:37,neutral
2024-10-13 22:31:37,neutral
2024-10-13 22:31:37,angry
2024-10-13 22:31:37,neutral
2024-10-13 22:31:38,neutral
2024-10-13 22:31:38,neutral
2024-10-13 22:31:38,neutral
2024-10-13 22:31:38,neutral
2024-10-13 22:31:38,surprise
2024-10-13 22:31:38,surprise
2024-10-13 22:31:39,neutral
2024-10-13 22:31:39,neutral
2024-10-13 22:31:39,neutral
2024-10-13 22:31:39,neutral
2024-10-13 22:31:39,sad
2024-10-13 22:31:39,angry
2024-10-13 22:31:39,neutral
2024-10-13 22:31:40,angry
2024-10-13 22:31:40,neutral
2024-10-13 22:31:40,neutral
2024-10-13 22:31:40,neutral
2024-10-13 22:31:40,neutral
2024-10-13 22:31:40,neutral
2024-10-13 22:31:41,neutral
2024-10-13 22:31:41,neutral
2024-10-13 22:31:41,neutral
2024-10-13 22:31:41,neutral
2024-10-13 22:31:41,angry
2024-10-13 22:31:41,neutral
2024-10-13 22:31:42,neutral
2024-10-13 22:31:42,angry
2024-10-13 22:31:42,angry
2024-10-13 22:31:42,angry
2024-10-13 22:31:42,sad
2024-10-13 22:31:42,angry
2024-10-13 22:31:42,neutral
2024-10-13 22:31:43,neutral
2024-10-13 22:31:43,neutral
2024-10-13 22:31:43,neutral
2024-10-13 22:31:43,sad
2024-10-13 22:31:43,neutral
2024-10-13 22:31:44,angry
2024-10-13 22:31:44,neutral
2024-10-13 22:31:44,neutral
2024-10-13 22:31:44,angry
2024-10-13 22:31:44,angry
2024-10-13 22:31:44,angry
2024-10-13 22:31:44,angry
2024-10-13 22:31:44,neutral
2024-10-13 22:31:45,neutral
2024-10-13 22:31:45,neutral
2024-10-13 22:31:45,fear
2024-10-13 22:31:45,neutral
2024-10-13 22:31:45,neutral
2024-10-13 22:31:45,neutral
2024-10-13 22:31:46,neutral
2024-10-13 22:31:46,surprise
2024-10-13 22:31:46,fear
2024-10-13 22:31:46,fear
2024-10-13 22:31:46,neutral
2024-10-13 22:31:46,happy
2024-10-13 22:31:47,happy
2024-10-13 22:31:47,happy
2024-10-13 22:31:47,happy
2024-10-13 22:31:47,happy
2024-10-13 22:31:47,happy
2024-10-13 22:31:47,happy
2024-10-13 22:31:48,happy
2024-10-13 22:31:48,happy
2024-10-13 22:31:48,happy
2024-10-13 22:31:48,happy
2024-10-13 22:31:48,happy
2024-10-13 22:31:48,happy
2024-10-13 22:31:48,happy
2024-10-13 22:31:49,happy
2024-10-13 22:31:49,happy
2024-10-13 22:31:49,happy
2024-10-13 22:31:49,happy
2024-10-13 22:31:49,happy
2024-10-13 22:31:50,happy
2024-10-13 22:31:50,happy
2024-10-13 22:31:50,happy
2024-10-13 22:31:50,happy
2024-10-13 22:31:50,happy
2024-10-13 22:31:50,happy
2024-10-13 22:31:50,happy
2024-10-13 22:31:51,happy
2024-10-13 22:31:51,happy
2024-10-13 22:31:51,happy
2024-10-13 22:31:51,happy
2024-10-13 22:31:51,happy
2024-10-13 22:31:52,happy
2024-10-13 22:31:52,happy
2024-10-13 22:31:52,happy
2024-10-13 22:31:52,happy
2024-10-13 22:31:52,happy
2024-10-13 22:31:52,happy
2024-10-13 22:31:52,neutral
2024-10-13 22:31:53,neutral
2024-10-13 22:31:53,neutral
2024-10-13 22:31:53,neutral
2024-10-13 22:31:53,fear
2024-10-13 22:31:53,neutral
2024-10-13 22:31:54,neutral
2024-10-13 22:31:54,neutral
2024-10-13 22:31:54,neutral
2024-10-13 22:31:54,neutral
2024-10-13 22:31:54,neutral
2024-10-13 22:31:54,neutral
2024-10-13 22:31:54,neutral
2024-10-13 22:31:55,neutral
2024-10-13 22:31:55,neutral
2024-10-13 22:31:55,neutral
2024-10-13 22:31:55,neutral
2024-10-13 22:31:55,neutral
2024-10-13 22:31:55,neutral
2024-10-13 22:31:56,neutral
2024-10-13 22:31:56,neutral
2024-10-13 22:31:56,neutral
2024-10-13 22:31:56,neutral
2024-10-13 22:31:56,neutral
2024-10-13 22:31:56,neutral
2024-10-13 22:31:56,neutral
2024-10-13 22:31:57,neutral
2024-10-13 22:31:57,neutral
2024-10-13 22:31:57,neutral
2024-10-13 22:31:57,neutral
2024-10-13 22:31:57,neutral
2024-10-13 22:31:57,neutral
2024-10-13 22:31:58,neutral
2024-10-13 22:31:58,neutral
2024-10-13 22:31:58,neutral
2024-10-13 22:31:58,neutral
2024-10-13 22:31:58,neutral
2024-10-13 22:31:58,neutral
2024-10-13 22:31:59,neutral
2024-10-13 22:31:59,neutral
2024-10-13 22:31:59,neutral
2024-10-13 22:31:59,neutral
2024-10-13 22:31:59,neutral
2024-10-13 22:31:59,neutral
2024-10-13 22:32:00,neutral
2024-10-13 22:32:00,neutral
2024-10-13 22:32:00,neutral
2024-10-13 22:32:00,neutral
2024-10-13 22:32:00,neutral
2024-10-13 22:32:00,neutral
2024-10-13 22:32:00,neutral
2024-10-13 22:32:01,neutral
2024-10-13 22:32:01,angry
2024-10-13 22:32:01,neutral
2024-10-13 22:32:01,neutral
2024-10-13 22:32:01,neutral
2024-10-13 22:32:01,neutral
2024-10-13 22:32:02,neutral
2024-10-13 22:32:02,neutral
2024-10-13 22:32:02,neutral
2024-10-13 22:32:02,angry
2024-10-13 22:32:02,neutral
2024-10-13 22:32:02,fear
2024-10-13 22:32:02,fear
2024-10-13 22:32:03,neutral
2024-10-13 22:32:03,fear
2024-10-13 22:32:03,fear
2024-10-13 22:32:03,neutral
2024-10-13 22:32:03,neutral
2024-10-13 22:32:03,sad
2024-10-13 22:32:03,sad
2024-10-13 22:32:04,sad
2024-10-13 22:32:04,sad
2024-10-13 22:32:04,sad
2024-10-13 22:32:04,angry
2024-10-13 22:32:04,sad
2024-10-13 22:32:04,sad
2024-10-13 22:32:04,sad
2024-10-13 22:32:04,sad
2024-10-13 22:32:04,angry
2024-10-13 22:32:04,sad
2024-10-13 22:32:05,sad
2024-10-13 22:32:05,sad
2024-10-13 22:32:05,angry
2024-10-13 22:32:05,angry
2024-10-13 22:32:05,angry
2024-10-13 22:32:05,neutral
2024-10-13 22:32:05,neutral
2024-10-13 22:32:06,fear
2024-10-13 22:32:06,angry
2024-10-13 22:32:06,fear
2024-10-13 22:32:06,fear
2024-10-13 22:32:06,neutral
2024-10-13 22:32:06,neutral
2024-10-13 22:32:07,fear
2024-10-13 22:32:07,fear
2024-10-13 22:32:07,neutral
2024-10-13 22:32:07,neutral
2024-10-13 22:32:07,happy
2024-10-13 22:32:07,neutral
2024-10-13 22:32:07,neutral
2024-10-13 22:32:07,neutral
2024-10-13 22:32:08,neutral
2024-10-13 22:32:08,neutral
2024-10-13 22:32:08,neutral
2024-10-13 22:32:08,fear
2024-10-13 22:32:08,fear
2024-10-13 22:32:08,neutral
2024-10-13 22:32:08,neutral
2024-10-13 22:32:08,neutral
2024-10-13 22:32:08,neutral
2024-10-13 22:32:08,fear
2024-10-13 22:32:08,fear
2024-10-13 22:32:08,fear
2024-10-13 22:32:09,sad
2024-10-13 22:32:09,fear
2024-10-13 22:32:09,sad
2024-10-13 22:32:09,sad
2024-10-13 22:32:09,sad
2024-10-13 22:32:09,fear
2024-10-13 22:32:09,neutral
2024-10-13 22:32:09,neutral
2024-10-13 22:32:09,angry
2024-10-13 22:32:09,angry
2024-10-13 22:32:09,neutral
2024-10-13 22:32:09,neutral
2024-10-13 22:32:10,fear
2024-10-13 22:32:10,surprise
2024-10-13 22:32:10,neutral
2024-10-13 22:32:10,neutral
2024-10-13 22:32:10,fear
2024-10-13 22:32:10,fear
2024-10-13 22:32:10,neutral
2024-10-13 22:32:10,neutral
2024-10-13 22:32:11,fear
2024-10-13 22:32:11,neutral
2024-10-13 22:32:11,neutral
2024-10-13 22:32:11,fear
2024-10-13 22:32:11,neutral
2024-10-13 22:32:11,neutral
2024-10-13 22:32:11,neutral
2024-10-13 22:32:11,neutral
2024-10-13 22:32:12,neutral
2024-10-13 22:32:12,sad
2024-10-13 22:32:12,sad
2024-10-13 22:32:12,fear
2024-10-13 22:32:12,fear
2024-10-13 22:32:12,neutral
2024-10-13 22:32:12,neutral
2024-10-13 22:32:12,neutral
2024-10-13 22:32:12,sad
2024-10-13 22:32:12,neutral
2024-10-13 22:32:12,neutral
2024-10-13 22:32:12,neutral
2024-10-13 22:32:13,neutral
2024-10-13 22:32:13,neutral
2024-10-13 22:32:13,neutral
2024-10-13 22:32:13,neutral
2024-10-13 22:32:13,fear
2024-10-13 22:32:13,fear
2024-10-13 22:32:13,fear
2024-10-13 22:32:13,surprise
2024-10-13 22:32:14,surprise
2024-10-13 22:32:14,surprise
2024-10-13 22:32:14,surprise
2024-10-13 22:32:14,surprise
2024-10-13 22:32:14,surprise
2024-10-13 22:32:15,surprise
2024-10-13 22:32:15,angry
2024-10-13 22:32:15,neutral
2024-10-13 22:32:15,neutral
2024-10-13 22:32:15,sad
2024-10-13 22:32:15,sad
2024-10-13 22:32:15,neutral
2024-10-13 22:32:16,neutral
2024-10-13 22:32:16,neutral
2024-10-13 22:32:16,neutral
2024-10-13 22:32:16,neutral
2024-10-13 22:32:16,neutral
2024-10-13 22:32:16,neutral
2024-10-13 22:32:17,angry
2024-10-13 22:32:17,neutral
2024-10-13 22:32:17,neutral
2024-10-13 22:32:17,neutral
2024-10-13 22:32:17,neutral
2024-10-13 22:32:17,neutral
2024-10-13 22:32:17,neutral
2024-10-13 22:32:18,neutral
2024-10-13 22:32:18,neutral
2024-10-13 22:32:18,neutral
2024-10-13 22:32:18,neutral
2024-10-13 22:32:18,neutral
2024-10-13 22:32:18,neutral
2024-10-13 22:32:19,neutral
2024-10-13 22:32:19,neutral
2024-10-13 22:32:19,neutral
2024-10-13 22:32:19,neutral
2024-10-13 22:32:19,neutral
2024-10-13 22:32:19,neutral
2024-10-13 22:32:20,sad
2024-10-13 22:32:20,sad
2024-10-13 22:32:20,angry
2024-10-13 22:32:20,angry
2024-10-13 22:32:20,neutral
2024-10-13 22:32:20,sad
2024-10-13 22:32:20,neutral
2024-10-13 22:32:21,neutral
2024-10-13 22:32:21,angry
2024-10-13 22:32:21,neutral
2024-10-13 22:32:21,neutral
2024-10-13 22:32:21,neutral
2024-10-13 22:32:21,neutral
2024-10-13 22:32:21,neutral
2024-10-13 22:32:22,neutral
2024-10-13 22:32:22,neutral
2024-10-13 22:32:22,neutral
2024-10-13 22:32:22,neutral
2024-10-13 22:32:22,sad
2024-10-13 22:32:22,neutral
2024-10-13 22:32:22,neutral
2024-10-13 22:32:23,fear
2024-10-13 22:32:23,neutral
2024-10-13 22:32:23,neutral
2024-10-13 22:32:23,surprise
2024-10-13 22:32:23,fear
2024-10-13 22:32:23,fear
2024-10-13 22:32:23,neutral
2024-10-13 22:32:24,neutral
2024-10-13 22:32:24,neutral
2024-10-13 22:32:24,neutral
2024-10-13 22:32:24,neutral
2024-10-13 22:32:24,sad
2024-10-13 22:32:24,neutral
2024-10-13 22:32:24,neutral
2024-10-13 22:32:25,neutral
2024-10-13 22:32:25,neutral
2024-10-13 22:32:25,neutral
2024-10-13 22:32:25,angry
2024-10-13 22:32:25,neutral
2024-10-13 22:32:25,neutral
2024-10-13 22:32:25,neutral
2024-10-13 22:32:26,fear
2024-10-13 22:32:26,neutral
2024-10-13 22:32:26,neutral
2024-10-13 22:32:26,neutral
2024-10-13 22:32:26,neutral
2024-10-13 22:32:26,neutral
2024-10-13 22:32:27,neutral
2024-10-13 22:32:27,neutral
2024-10-13 22:32:27,neutral
2024-10-13 22:32:27,neutral
2024-10-13 22:32:27,neutral
2024-10-13 22:32:27,neutral
2024-10-13 22:32:27,fear
2024-10-13 22:32:27,neutral
2024-10-13 22:32:28,neutral
2024-10-13 22:32:28,neutral
2024-10-13 22:32:28,sad
2024-10-13 22:32:28,fear
2024-10-13 22:32:28,neutral
2024-10-13 22:32:28,neutral
2024-10-13 22:32:29,neutral
2024-10-13 22:32:29,neutral
2024-10-13 22:32:29,angry
2024-10-13 22:32:29,fear
2024-10-13 22:32:29,neutral
2024-10-13 22:32:29,neutral
2024-10-13 22:32:30,neutral
2024-10-13 22:32:30,neutral
2024-10-13 22:32:30,neutral
2024-10-13 22:32:30,angry
2024-10-13 22:32:30,neutral
2024-10-13 22:32:30,fear
2024-10-13 22:32:30,neutral
2024-10-13 22:32:31,neutral
2024-10-13 22:32:31,neutral
2024-10-13 22:32:31,neutral
2024-10-13 22:32:31,neutral
2024-10-13 22:32:31,neutral
2024-10-13 22:32:32,neutral
2024-10-13 22:32:32,neutral
2024-10-13 22:32:32,neutral
2024-10-13 22:32:32,neutral
2024-10-13 22:32:32,neutral
2024-10-13 22:32:32,neutral
2024-10-13 22:32:32,neutral
2024-10-13 22:32:33,neutral
2024-10-13 22:32:33,neutral
2024-10-13 22:32:33,neutral
2024-10-13 22:32:33,neutral
2024-10-13 22:32:33,neutral
2024-10-13 22:32:33,angry
2024-10-13 22:32:34,neutral
2024-10-13 22:32:34,neutral
2024-10-13 22:32:34,neutral
2024-10-13 22:32:34,neutral
2024-10-13 22:32:34,neutral
2024-10-13 22:32:34,neutral
2024-10-13 22:32:34,sad
2024-10-13 22:32:35,angry
2024-10-13 22:32:35,neutral
2024-10-13 22:32:35,neutral
2024-10-13 22:32:35,neutral
2024-10-13 22:32:35,neutral
2024-10-13 22:32:36,neutral
2024-10-13 22:32:36,neutral
2024-10-13 22:32:36,neutral
2024-10-13 22:32:36,neutral
2024-10-13 22:32:36,neutral
2024-10-13 22:32:36,neutral
2024-10-13 22:32:36,neutral
2024-10-13 22:32:37,neutral
2024-10-13 22:32:37,angry
2024-10-13 22:32:37,neutral
2024-10-13 22:32:37,happy
2024-10-13 22:32:37,sad
2024-10-13 22:32:37,fear
2024-10-13 22:32:37,fear
2024-10-13 22:32:37,neutral
2024-10-13 22:32:37,neutral
2024-10-13 22:32:38,sad
2024-10-13 22:32:38,neutral
2024-10-13 22:32:38,neutral
2024-10-13 22:32:38,neutral
2024-10-13 22:32:38,neutral
2024-10-13 22:32:38,neutral
2024-10-13 22:32:39,neutral
2024-10-13 22:32:39,neutral
2024-10-13 22:32:39,neutral
2024-10-13 22:32:39,neutral
2024-10-13 22:32:39,neutral
2024-10-13 22:32:39,neutral
2024-10-13 22:32:39,surprise
2024-10-13 22:32:40,neutral
2024-10-13 22:32:40,surprise
2024-10-13 22:32:40,happy
2024-10-13 22:32:40,happy
2024-10-13 22:32:40,happy
2024-10-13 22:32:40,happy
2024-10-13 22:32:40,happy
2024-10-13 22:32:40,happy
2024-10-13 22:32:40,happy
2024-10-13 22:32:40,happy
2024-10-13 22:32:40,happy
2024-10-13 22:32:41,happy
2024-10-13 22:32:41,sad
2024-10-13 22:32:41,sad
2024-10-13 22:32:41,sad
2024-10-13 22:32:41,sad
2024-10-13 22:32:41,surprise
2024-10-13 22:32:41,happy
2024-10-13 22:32:41,surprise
2024-10-13 22:32:41,surprise
2024-10-13 22:32:41,fear
2024-10-13 22:32:41,sad
2024-10-13 22:32:42,neutral
2024-10-13 22:32:42,neutral
2024-10-13 22:32:42,sad
2024-10-13 22:32:42,sad
2024-10-13 22:32:42,angry
2024-10-13 22:32:42,neutral
2024-10-13 22:32:43,neutral
2024-10-13 22:32:43,neutral
2024-10-13 22:32:43,angry
2024-10-13 22:32:43,sad
2024-10-13 22:32:43,neutral
2024-10-13 22:32:43,neutral
2024-10-13 22:32:44,angry
2024-10-13 22:32:44,neutral
2024-10-13 22:32:44,neutral
2024-10-13 22:32:44,angry
2024-10-13 22:32:44,angry
2024-10-13 22:32:44,neutral
2024-10-13 22:32:44,neutral
2024-10-13 22:32:45,neutral
2024-10-13 22:32:45,fear
2024-10-13 22:32:45,sad
2024-10-13 22:32:45,neutral
2024-10-13 22:32:45,sad
2024-10-13 22:32:45,sad
2024-10-13 22:32:45,sad
2024-10-13 22:32:45,angry
2024-10-13 22:32:46,neutral
2024-10-13 22:32:46,fear
2024-10-13 22:32:46,neutral
2024-10-13 22:32:46,neutral
2024-10-13 22:32:46,neutral
2024-10-13 22:32:46,neutral
2024-10-13 22:32:47,angry
2024-10-13 22:32:47,neutral
2024-10-13 22:32:47,neutral
2024-10-13 22:32:47,neutral
2024-10-13 22:32:47,neutral
2024-10-13 22:32:47,neutral
2024-10-13 22:32:47,neutral
2024-10-13 22:32:48,neutral
2024-10-13 22:32:48,angry
2024-10-13 22:32:48,neutral
2024-10-13 22:32:48,neutral
2024-10-13 22:32:48,fear
2024-10-13 22:32:49,neutral
2024-10-13 22:32:49,angry
2024-10-13 22:32:49,neutral
2024-10-13 22:32:49,neutral
2024-10-13 22:32:49,neutral
2024-10-13 22:32:49,fear
2024-10-13 22:32:49,neutral
2024-10-13 22:32:50,neutral
2024-10-13 22:32:50,sad
2024-10-13 22:32:50,fear
2024-10-13 22:32:50,angry
2024-10-13 22:32:50,neutral
2024-10-13 22:32:50,neutral
2024-10-13 22:32:51,neutral
2024-10-13 22:32:51,neutral
2024-10-13 22:32:51,neutral
2024-10-13 22:32:51,neutral
2024-10-13 22:32:51,neutral
2024-10-13 22:32:51,angry
2024-10-13 22:32:51,neutral
2024-10-13 22:32:51,neutral
2024-10-13 22:32:51,angry
2024-10-13 22:32:52,angry
2024-10-13 22:32:52,angry
2024-10-13 22:32:52,neutral
2024-10-13 22:32:52,neutral
2024-10-13 22:32:52,neutral
2024-10-13 22:32:52,angry
2024-10-13 22:32:52,neutral
2024-10-13 22:32:53,neutral
2024-10-13 22:32:53,neutral
2024-10-13 22:32:53,neutral
2024-10-13 22:32:53,angry
2024-10-13 22:32:53,neutral
2024-10-13 22:32:53,angry
2024-10-13 22:32:53,angry
2024-10-13 22:32:53,angry
2024-10-13 22:32:54,angry
2024-10-13 22:32:54,fear
2024-10-13 22:32:54,neutral
2024-10-13 22:32:54,neutral
2024-10-13 22:32:54,neutral
2024-10-13 22:32:54,fear
2024-10-13 22:32:55,fear
2024-10-13 22:32:55,fear
2024-10-13 22:32:55,neutral
2024-10-13 22:32:55,neutral
2024-10-13 22:32:55,neutral
2024-10-13 22:32:55,neutral
2024-10-13 22:32:55,sad
2024-10-13 22:32:56,neutral
2024-10-13 22:32:56,neutral
2024-10-13 22:32:56,neutral
2024-10-13 22:32:56,neutral
2024-10-13 22:32:56,angry
2024-10-13 22:32:56,neutral
2024-10-13 22:32:57,neutral
2024-10-13 22:32:57,fear
2024-10-13 22:32:57,neutral
2024-10-13 22:32:57,neutral
